sex,frontal_axis,vertical_axis,lateral_axis,sensor_id,RSSI,Phase,frequent,Label
0,0.18995,0.31923,-1.04,2.0,-48.5,0.17794,921.25,3
0,0.24858,0.30775,-1.0286,3.0,-58.0,1.1167,920.75,3
0,0.24858,0.30775,-1.0286,2.0,-49.0,6.1221,921.75,3
0,0.13132,0.30775,-1.0628,3.0,-59.5,0.22089,922.25,3
0,0.13132,0.30775,-1.0628,2.0,-49.5,2.7013,922.25,3
0,0.1665,0.30775,-1.0628,2.0,-50.5,2.1921,923.25,3
0,0.1665,0.28478,-1.0514,2.0,-47.5,3.8702,920.25,3
0,0.15478,0.30775,-1.0514,3.0,-61.5,1.5002,925.75,3
0,0.15478,0.30775,-1.0514,3.0,-60.5,5.3797,924.25,3
0,0.15478,0.30775,-1.0514,3.0,-60.0,2.258,924.25,3
0,0.2603,0.29627,-1.0286,2.0,-50.0,2.4176,922.75,3
0,0.14305,0.30775,-1.0514,2.0,-51.5,1.9436,923.75,3
0,0.42446,0.2044,-0.97154,3.0,-59.5,5.6619,923.75,3
0,0.42446,0.2044,-0.97154,2.0,-48.5,0.10431,921.25,3
0,0.14305,0.31923,-1.0628,2.0,-48.0,3.5558,920.75,3
0,0.14305,0.29627,-1.0742,2.0,-48.0,3.5558,920.75,3
0,0.15478,0.30775,-1.0742,3.0,-58.0,1.0646,920.75,3
0,0.15478,0.30775,-1.0742,2.0,-49.0,6.1022,921.75,3
0,0.15478,0.30775,-1.0628,3.0,-59.0,0.50468,921.75,3
0,0.15478,0.30775,-1.0628,2.0,-49.5,5.8215,922.25,3
0,0.15478,0.29627,-1.0628,2.0,-50.5,2.1829,923.25,3
0,0.15478,0.29627,-1.0628,3.0,-59.5,5.9396,923.25,3
0,0.37756,0.22737,-0.97154,3.0,-61.0,1.7303,925.25,3
0,0.51826,0.15847,-0.91452,3.0,-60.5,5.3751,924.25,3
0,0.51826,0.15847,-0.91452,3.0,-60.0,2.255,924.25,3
0,0.51826,0.15847,-0.91452,3.0,-60.5,5.1036,924.75,3
0,0.51826,0.15847,-0.91452,3.0,-59.0,6.2203,922.75,3
0,0.40101,0.22737,-0.96014,2.0,-51.5,1.9267,923.75,3
0,0.45964,0.16995,-0.96014,2.0,-48.5,0.095107,921.25,3
0,0.15478,0.30775,-1.0628,2.0,-48.5,0.082835,921.25,3
0,0.14305,0.28478,-1.0742,2.0,-48.0,3.5282,920.75,3
0,0.15478,0.30775,-1.0628,3.0,-59.0,0.47707,921.75,3
0,0.15478,0.30775,-1.0628,2.0,-49.0,6.0608,921.75,3
0,0.1665,0.30775,-1.0514,3.0,-59.5,0.18561,922.25,3
0,0.1665,0.30775,-1.0514,2.0,-49.5,2.643,922.25,3
0,0.13132,0.31923,-1.0514,3.0,-59.5,5.9135,923.25,3
0,0.13132,0.31923,-1.0514,3.0,-59.5,5.9058,923.25,3
0,0.13132,0.31923,-1.0514,2.0,-47.5,3.8442,920.25,3
0,0.14305,0.30775,-1.0514,2.0,-47.5,3.8549,920.25,3
0,0.15478,0.30775,-1.0628,3.0,-58.0,4.4501,920.25,3
0,0.20168,0.31923,-1.04,2.0,-52.0,1.6935,924.25,3
0,0.20168,0.31923,-1.04,3.0,-60.0,5.3751,924.25,3
0,0.52999,0.15847,-0.92593,2.0,-50.0,2.413,922.75,3
0,0.52999,0.15847,-0.92593,2.0,-50.0,2.4252,922.75,3
0,0.52999,0.15847,-0.92593,2.0,-50.0,2.4099,922.75,3
0,0.14305,0.30775,-1.0628,3.0,-60.0,5.6358,923.75,3
0,0.14305,0.30775,-1.0628,2.0,-51.5,1.9451,923.75,3
0,0.14305,0.30775,-1.0628,2.0,-48.5,0.11812,921.25,3
0,0.14305,0.30775,-1.0628,2.0,-48.5,3.2781,921.25,3
0,0.1665,0.28478,-1.0514,2.0,-48.0,3.5818,920.75,3
0,0.14305,0.29627,-1.0742,2.0,-48.0,3.5895,920.75,3
0,0.13132,0.28478,-1.0742,2.0,-49.0,2.9821,921.75,3
0,0.13132,0.28478,-1.0742,2.0,-49.0,6.1344,921.75,3
0,0.2603,0.2733,-1.0286,3.0,-59.5,0.20862,922.25,3
0,0.2603,0.2733,-1.0286,3.0,-59.5,0.21476,922.25,3
0,0.2603,0.2733,-1.0286,3.0,-60.0,5.9166,923.25,3
0,0.35411,0.22737,-0.97154,3.0,-58.0,1.3192,920.25,3
0,0.35411,0.22737,-0.97154,2.0,-47.0,3.9024,920.25,3
0,0.15478,0.30775,-1.0628,3.0,-61.5,1.4956,925.75,3
0,0.15478,0.30775,-1.0628,3.0,-60.0,5.3919,924.25,3
0,0.51826,0.1355,-0.93733,3.0,-60.5,5.1803,924.75,3
0,0.51826,0.1355,-0.93733,2.0,-50.0,2.4528,922.75,3
0,0.1196,0.29627,-1.0628,2.0,-50.0,2.4559,922.75,3
0,0.1196,0.29627,-1.0628,2.0,-51.0,1.9911,923.75,3
0,0.1196,0.29627,-1.0628,3.0,-59.5,5.7202,923.75,3
0,0.1196,0.29627,-1.0628,3.0,-59.5,5.734,923.75,3
0,0.1196,0.29627,-1.0628,2.0,-48.0,0.18561,921.25,3
0,0.15478,0.3422,-1.097,2.0,-48.0,0.18561,921.25,3
0,0.14305,0.23885,-1.04,2.0,-47.5,3.6156,920.75,3
0,0.13132,0.2733,-1.0172,2.0,-47.5,3.6171,920.75,3
0,0.13132,0.30775,-1.0856,3.0,-59.0,0.5645,921.75,3
0,0.15478,0.29627,-1.0628,2.0,-49.0,2.7213,922.25,3
0,0.15478,0.2733,-1.0628,3.0,-59.0,0.25157,922.25,3
0,0.15478,0.2733,-1.0628,2.0,-49.0,2.6983,922.25,3
0,0.1665,0.28478,-1.0628,2.0,-50.5,2.1798,923.25,3
0,0.1665,0.28478,-1.0628,3.0,-59.5,5.9549,923.25,3
0,0.18995,0.29627,-1.0514,2.0,-47.0,3.8994,920.25,3
0,0.13132,0.29627,-1.0742,3.0,-58.0,1.3284,920.25,3
0,0.13132,0.29627,-1.0742,2.0,-53.5,1.129,925.75,3
0,0.17823,0.30775,-1.0514,2.0,-52.0,1.7058,924.25,3
0,0.17823,0.30775,-1.0514,3.0,-60.5,2.2304,924.25,3
0,0.17823,0.30775,-1.0514,3.0,-61.0,5.1036,924.75,3
0,0.15478,0.30775,-1.0628,3.0,-59.5,6.2234,922.75,3
0,0.15478,0.30775,-1.0628,3.0,-60.0,5.6558,923.75,3
0,0.15478,0.30775,-1.0628,2.0,-51.0,1.9359,923.75,3
0,0.13132,0.30775,-1.0628,3.0,-59.0,0.84676,921.25,3
0,0.13132,0.30775,-1.0628,2.0,-48.0,0.14266,921.25,3
0,0.14305,0.28478,-1.0742,2.0,-47.5,3.6049,920.75,3
0,0.14305,0.29627,-1.0628,2.0,-47.5,3.611,920.75,3
0,0.14305,0.29627,-1.0628,3.0,-58.5,1.1428,920.75,3
0,0.14305,0.29627,-1.0628,2.0,-48.5,6.1651,921.75,3
0,0.13132,0.28478,-1.0856,2.0,-48.5,6.1574,921.75,3
0,0.14305,0.28478,-1.0628,3.0,-59.0,0.32214,922.25,3
0,0.14305,0.28478,-1.0628,2.0,-49.0,2.7443,922.25,3
0,0.14305,0.28478,-1.0628,2.0,-50.0,2.258,923.25,3
0,0.15478,0.28478,-1.0628,3.0,-59.5,6.0209,923.25,3
0,0.50654,0.14698,-0.91452,2.0,-47.0,3.9331,920.25,3
0,0.1196,0.28478,-1.0628,3.0,-61.0,1.537,925.75,3
0,0.1196,0.28478,-1.0628,3.0,-60.5,5.3919,924.25,3
0,0.1196,0.28478,-1.0628,3.0,-60.0,2.281,924.25,3
0,0.44791,0.19292,-0.93733,2.0,-49.5,2.4866,922.75,3
0,0.28376,0.2733,-1.0057,2.0,-50.0,2.5035,922.75,3
0,0.33066,0.22737,-0.99434,2.0,-51.0,2.0141,923.75,3
0,0.29548,0.26182,-1.0172,3.0,-58.5,0.84216,921.25,3
0,0.29548,0.26182,-1.0172,2.0,-47.5,0.48934,920.75,3
0,0.15478,0.29627,-1.0742,2.0,-47.5,3.6279,920.75,3
0,0.14305,0.28478,-1.0628,3.0,-58.5,1.083,920.75,3
0,0.14305,0.28478,-1.0628,2.0,-48.5,3.0357,921.75,3
0,0.1665,0.30775,-1.0514,3.0,-59.5,0.55684,921.75,3
0,0.1665,0.30775,-1.0514,2.0,-49.5,2.7566,922.25,3
0,0.1665,0.30775,-1.0514,2.0,-49.0,2.7642,922.25,3
0,0.2603,0.29627,-1.0286,3.0,-59.5,0.2255,922.25,3
0,0.2603,0.29627,-1.0286,3.0,-59.5,5.9703,923.25,3
0,0.2603,0.29627,-1.0286,3.0,-60.0,5.9749,923.25,3
0,0.27203,0.2733,-1.0286,3.0,-58.5,1.3361,920.25,3
0,0.1665,0.30775,-1.0514,3.0,-58.5,1.3591,920.25,3
0,0.1665,0.30775,-1.0514,3.0,-61.5,1.5263,925.75,3
0,0.37756,0.2044,-0.97154,2.0,-50.0,2.4083,922.75,3
0,0.17823,0.30775,-1.0628,3.0,-59.5,6.2203,922.75,3
0,0.17823,0.30775,-1.0628,2.0,-51.0,1.9328,923.75,3
0,0.36583,0.23885,-0.98294,2.0,-50.5,1.9512,923.75,3
0,0.36583,0.23885,-0.98294,2.0,-48.0,0.13499,921.25,3
0,0.18995,0.30775,-1.0514,2.0,-48.0,3.2843,921.25,3
0,0.13132,0.28478,-1.0628,3.0,-58.5,1.0707,920.75,3
0,0.13132,0.28478,-1.0628,2.0,-47.5,3.6141,920.75,3
0,0.1196,0.26182,-1.0514,3.0,-59.0,1.063,920.75,3
0,0.1196,0.26182,-1.0514,2.0,-49.5,2.9192,921.75,3
0,0.1665,0.2733,-1.0742,2.0,-49.0,6.1022,921.75,3
0,0.15478,0.29627,-1.0628,3.0,-59.5,0.26538,922.25,3
0,0.15478,0.29627,-1.0628,2.0,-49.5,2.6983,922.25,3
0,0.18995,0.29627,-1.04,3.0,-59.5,5.9626,923.25,3
0,0.2603,0.2733,-1.0286,2.0,-47.0,3.927,920.25,3
0,0.15478,0.29627,-1.0514,2.0,-47.0,3.9255,920.25,3
0,0.1665,0.28478,-1.0628,2.0,-47.0,3.9285,920.25,3
0,0.18995,0.29627,-1.0628,2.0,-52.0,1.7058,924.25,3
0,0.18995,0.29627,-1.0628,3.0,-60.0,2.2611,924.25,3
0,0.35411,0.22737,-0.98294,3.0,-60.0,6.2157,922.75,3
0,0.35411,0.22737,-0.98294,3.0,-59.5,6.2341,922.75,3
0,0.35411,0.22737,-0.98294,2.0,-51.5,1.9328,923.75,3
0,0.36583,0.18143,-0.94873,3.0,-59.5,0.77313,921.25,3
0,0.36583,0.18143,-0.94873,2.0,-49.0,3.2091,921.25,3
0,0.15478,0.31923,-1.0856,2.0,-48.5,3.519,920.75,3
0,0.14305,0.25033,-1.0856,3.0,-59.0,1.0462,920.75,3
0,0.14305,0.25033,-1.0856,2.0,-49.5,2.9161,921.75,3
0,0.1665,0.30775,-1.0628,2.0,-49.5,2.9161,921.75,3
0,0.33066,0.2044,-0.99434,3.0,-59.5,0.16874,922.25,3
0,0.33066,0.2044,-0.99434,3.0,-60.0,0.17334,922.25,3
0,0.33066,0.2044,-0.99434,2.0,-50.0,2.1752,923.25,3
0,0.14305,0.30775,-1.0628,3.0,-59.5,5.9396,923.25,3
0,0.14305,0.30775,-1.0628,3.0,-60.5,1.7641,925.25,3
0,0.14305,0.30775,-1.0628,2.0,-47.0,3.9331,920.25,3
0,0.17823,0.28478,-1.04,2.0,-47.0,3.9224,920.25,3
0,0.15478,0.25033,-1.0856,3.0,-61.5,1.5033,925.75,3
0,0.15478,0.25033,-1.0856,3.0,-60.0,2.2304,924.25,3
0,0.15478,0.25033,-1.0856,2.0,-52.0,1.7395,924.25,3
0,0.22513,0.30775,-1.0742,3.0,-60.5,1.9911,924.75,3
0,0.22513,0.30775,-1.0742,3.0,-59.5,6.2617,922.75,3
0,0.22513,0.30775,-1.0742,2.0,-50.0,2.439,922.75,3
0,0.1665,0.28478,-1.0742,2.0,-51.0,1.9451,923.75,3
0,0.1665,0.28478,-1.0742,2.0,-51.0,1.942,923.75,3
0,0.17823,0.30775,-1.0856,3.0,-58.5,0.82988,921.25,3
0,0.17823,0.30775,-1.0856,2.0,-48.5,0.1534,921.25,3
0,0.15478,0.28478,-1.0628,2.0,-47.5,3.591,920.75,3
0,0.1665,0.28478,-1.0628,3.0,-58.5,1.0845,920.75,3
0,0.1665,0.28478,-1.0628,2.0,-48.5,2.9897,921.75,3
0,0.15478,0.26182,-1.097,2.0,-49.0,6.1098,921.75,3
0,0.17823,0.28478,-1.0628,2.0,-48.5,2.9974,921.75,3
0,0.15478,0.26182,-1.0514,2.0,-50.5,2.1675,923.25,3
0,0.42446,0.22737,-0.96014,2.0,-50.5,2.1798,923.25,3
0,0.45964,0.19292,-0.94873,2.0,-47.5,3.8518,920.25,3
0,0.15478,0.2733,-1.1084,2.0,-47.5,3.8426,920.25,3
0,0.15478,0.29627,-1.0742,2.0,-53.5,1.0968,925.75,3
0,0.40101,0.2044,-1.0057,3.0,-60.0,5.4073,924.25,3
0,0.40101,0.2044,-1.0057,2.0,-51.5,1.7763,924.25,3
0,0.40101,0.2044,-1.0057,3.0,-60.5,2.0295,924.75,3
0,0.40101,0.19292,-0.97154,3.0,-59.5,6.231,922.75,3
0,0.40101,0.19292,-0.97154,3.0,-59.5,6.2418,922.75,3
0,0.40101,0.19292,-0.97154,3.0,-59.5,5.6911,923.75,3
0,0.48309,0.16995,-0.93733,3.0,-58.0,0.85443,921.25,3
0,0.48309,0.16995,-0.93733,2.0,-48.0,0.158,921.25,3
0,0.17823,0.28478,-1.0628,3.0,-58.5,1.0845,920.75,3
0,0.17823,0.28478,-1.0628,2.0,-47.5,3.5941,920.75,3
0,0.17823,0.2733,-1.0742,2.0,-49.0,6.1221,921.75,3
0,0.17823,0.2733,-1.0742,2.0,-48.5,6.1467,921.75,3
0,0.24858,0.29627,-1.04,3.0,-59.0,0.53536,921.75,3
0,0.24858,0.29627,-1.04,2.0,-49.0,2.7044,922.25,3
0,0.17823,0.29627,-1.0628,2.0,-50.0,2.1936,923.25,3
0,0.37756,0.21588,-0.99434,2.0,-50.5,2.1905,923.25,3
0,0.22513,0.2733,-1.0628,3.0,-60.5,1.784,925.25,3
0,0.22513,0.2733,-1.0628,2.0,-47.0,3.9101,920.25,3
0,0.15478,0.28478,-1.0628,3.0,-61.5,1.511,925.75,3
0,0.29548,0.25033,-1.0057,3.0,-61.0,2.413,924.25,3
0,0.23685,0.29627,-1.04,3.0,-60.0,5.8751,923.75,3
0,0.23685,0.29627,-1.04,3.0,-59.0,0.8759,921.25,3
0,0.23685,0.29627,-1.04,2.0,-49.5,0.021476,921.25,3
0,0.18995,0.26182,-1.1084,3.0,-59.0,0.49087,921.75,3
0,0.18995,0.26182,-1.1084,2.0,-50.0,2.8931,921.75,3
0,0.18995,0.2733,-1.0628,3.0,-60.0,0.18408,922.25,3
0,0.18995,0.2733,-1.0628,3.0,-59.5,0.18868,922.25,3
0,0.18995,0.2733,-1.0628,3.0,-60.0,5.9074,923.25,3
0,0.18995,0.2733,-1.0628,3.0,-61.5,1.6812,925.25,3
0,0.18995,0.2733,-1.0628,2.0,-48.0,3.7537,920.25,3
0,0.1196,0.25033,-1.0628,3.0,-58.5,4.4593,920.25,3
0,0.18995,0.21588,-1.097,2.0,-53.0,1.6352,924.25,3
0,0.10787,0.23885,-1.0742,3.0,-60.0,6.0899,922.75,3
0,0.10787,0.23885,-1.0742,3.0,-60.0,5.5576,923.75,3
0,0.10787,0.23885,-1.0742,2.0,-52.0,1.8377,923.75,3
0,0.14305,0.26182,-1.0856,3.0,-59.5,0.66882,921.25,3
0,0.14305,0.26182,-1.0856,2.0,-49.0,0.001534,921.25,3
0,0.14305,0.26182,-1.0856,2.0,-48.5,0.024544,921.25,3
0,0.17823,0.29627,-1.1084,3.0,-59.0,0.99555,920.75,3
0,0.17823,0.29627,-1.1084,2.0,-48.0,3.4653,920.75,3
0,0.17823,0.28478,-1.0514,3.0,-59.5,0.48167,921.75,3
0,0.17823,0.28478,-1.0514,3.0,-59.5,0.49394,921.75,3
0,0.17823,0.28478,-1.0514,2.0,-50.0,2.5894,922.25,3
0,0.15478,0.29627,-1.0514,2.0,-49.5,2.5894,922.25,3
0,0.15478,0.29627,-1.0514,2.0,-49.5,2.6032,922.25,3
0,0.15478,0.29627,-1.0514,2.0,-49.5,2.5894,922.25,3
0,0.1665,0.29627,-1.0514,3.0,-59.5,5.9472,923.25,3
0,0.1665,0.29627,-1.0514,3.0,-59.0,5.9472,923.25,3
0,0.34238,0.26182,-0.99434,3.0,-58.0,1.3284,920.25,3
0,0.17823,0.30775,-1.04,2.0,-50.5,2.3455,922.75,3
0,0.20168,0.29627,-1.0514,3.0,-59.0,6.1927,922.75,3
0,0.20168,0.29627,-1.0514,3.0,-60.0,5.619,923.75,3
0,0.20168,0.29627,-1.0514,2.0,-48.5,0.087437,921.25,3
0,0.1665,0.28478,-1.0514,3.0,-59.0,0.7179,921.25,3
0,0.1665,0.28478,-1.0514,2.0,-48.5,0.087437,921.25,3
0,0.17823,0.28478,-1.0742,3.0,-58.5,0.96181,920.75,3
0,0.17823,0.28478,-1.0742,3.0,-59.0,0.40804,921.75,3
0,0.27203,0.2733,-1.0172,3.0,-59.5,0.14726,922.25,3
0,0.27203,0.2733,-1.0172,3.0,-59.5,0.1534,922.25,3
0,0.27203,0.2733,-1.0172,3.0,-60.0,5.8859,923.25,3
0,0.30721,0.26182,-1.0286,3.0,-59.5,6.2034,922.75,3
0,0.30721,0.26182,-1.0286,3.0,-59.5,6.2157,922.75,3
0,0.30721,0.26182,-1.0286,3.0,-60.0,5.6251,923.75,3
0,0.30721,0.26182,-1.0286,3.0,-60.5,5.6236,923.75,3
0,0.30721,0.26182,-1.0286,2.0,-49.5,0.013806,921.25,3
0,0.14305,0.23885,-1.1084,3.0,-59.5,0.70103,921.25,3
0,0.14305,0.23885,-1.1084,2.0,-49.5,3.3993,920.75,3
0,0.14305,0.23885,-1.1084,2.0,-49.0,3.3993,920.75,3
0,0.29548,0.15847,-1.0514,3.0,-59.0,0.9434,920.75,3
0,0.29548,0.15847,-1.0514,2.0,-50.0,5.9825,921.75,3
0,0.15478,0.2044,-1.0514,2.0,-50.0,2.5955,922.25,3
0,0.31893,0.15847,-0.98294,2.0,-51.0,2.0647,923.25,3
0,0.20168,0.25033,-1.04,3.0,-61.0,1.6506,925.25,3
0,0.28376,0.2733,-1.0286,3.0,-58.0,1.2563,920.25,3
0,0.56517,0.12402,-0.91452,2.0,-52.0,1.6628,924.25,3
0,0.56517,0.12402,-0.91452,3.0,-60.0,5.3367,924.25,3
0,0.1665,0.29627,-1.0628,2.0,-50.0,2.324,922.75,3
0,0.33066,0.25033,-0.99434,2.0,-51.5,1.8515,923.75,3
0,0.33066,0.25033,-0.99434,3.0,-59.5,5.5837,923.75,3
0,0.41273,0.21588,-0.96014,3.0,-59.0,0.67495,921.25,3
0,0.1665,0.30775,-1.0514,2.0,-49.0,2.8532,921.75,3
0,0.22513,0.28478,-1.04,3.0,-59.5,0.12732,922.25,3
0,0.22513,0.28478,-1.04,2.0,-49.5,2.5817,922.25,3
0,0.22513,0.28478,-1.04,2.0,-49.0,2.5848,922.25,3
0,0.17823,0.30775,-1.0628,3.0,-59.5,5.8521,923.25,3
0,0.17823,0.30775,-1.0628,3.0,-61.0,1.669,925.25,3
0,0.17823,0.30775,-1.0628,3.0,-61.0,4.8075,925.25,3
0,0.23685,0.30775,-1.0286,3.0,-61.5,1.445,925.75,3
0,0.23685,0.30775,-1.0286,3.0,-60.0,5.3521,924.25,3
0,0.23685,0.29627,-1.04,3.0,-60.0,1.9589,924.75,3
0,0.23685,0.29627,-1.04,2.0,-50.0,2.3593,922.75,3
0,0.36583,0.2044,-0.98294,3.0,-60.0,5.5944,923.75,3
0,0.36583,0.2044,-0.98294,2.0,-48.5,0.029146,921.25,3
0,0.1665,0.29627,-1.0628,2.0,-48.5,0.026078,921.25,3
0,0.1665,0.29627,-1.0628,2.0,-48.5,0.039884,921.25,3
0,0.20168,0.28478,-1.0514,2.0,-48.0,3.4852,920.75,3
0,0.1665,0.2733,-1.0514,2.0,-49.0,2.9008,921.75,3
0,0.1665,0.2733,-1.0514,2.0,-49.0,2.9161,921.75,3
0,0.17823,0.26182,-1.0628,2.0,-50.0,2.6262,922.25,3
0,0.24858,0.26182,-1.0514,2.0,-51.0,2.1368,923.25,3
0,0.38928,0.19292,-0.98294,2.0,-47.0,3.7935,920.25,3
0,0.1665,0.26182,-1.0742,3.0,-58.0,1.2349,920.25,3
0,0.48309,0.12402,-0.94873,3.0,-60.0,2.1798,924.25,3
0,0.48309,0.12402,-0.94873,2.0,-52.0,1.603,924.25,3
0,0.48309,0.12402,-0.94873,3.0,-60.5,1.9052,924.75,3
0,0.48309,0.12402,-0.94873,3.0,-60.5,1.8853,924.75,3
0,0.48309,0.12402,-0.94873,3.0,-59.5,6.1175,922.75,3
0,0.2134,0.26182,-1.0514,3.0,-60.5,5.5576,923.75,3
0,0.2134,0.26182,-1.0514,2.0,-48.5,0.0061359,921.25,3
0,0.2134,0.26182,-1.0514,2.0,-48.5,3.1753,921.25,3
0,0.17823,0.25033,-1.0514,2.0,-49.0,0.0061359,921.25,3
0,0.17823,0.25033,-1.0514,2.0,-48.5,3.1631,921.25,3
0,0.30721,0.23885,-1.0172,3.0,-59.5,0.3973,921.75,3
0,0.45964,0.18143,-0.96014,2.0,-49.5,2.5878,922.25,3
0,0.28376,0.28478,-1.0172,2.0,-50.5,2.1062,923.25,3
0,0.29548,0.26182,-1.0172,3.0,-61.0,1.6782,925.25,3
0,0.29548,0.26182,-1.0172,3.0,-58.0,1.2425,920.25,3
0,0.56517,0.12402,-0.93733,3.0,-60.0,5.3214,924.25,3
0,0.28376,0.2733,-1.0057,2.0,-50.0,2.3623,922.75,3
0,0.23685,0.26182,-1.0514,2.0,-51.0,1.9098,923.75,3
0,0.43619,0.19292,-0.96014,2.0,-48.5,3.206,921.25,3
0,0.43619,0.19292,-0.96014,2.0,-48.5,0.072097,921.25,3
0,0.1665,0.2733,-1.0742,2.0,-48.5,0.061359,921.25,3
0,0.1665,0.29627,-1.0514,2.0,-48.0,3.5097,920.75,3
0,0.15478,0.2733,-1.0742,3.0,-58.5,0.96181,920.75,3
0,0.15478,0.2733,-1.0742,3.0,-59.0,0.40957,921.75,3
0,0.15478,0.2733,-1.0742,2.0,-49.0,2.8793,921.75,3
0,0.15478,0.2733,-1.0742,2.0,-48.5,2.8931,921.75,3
0,0.17823,0.29627,-1.0514,2.0,-49.5,2.6047,922.25,3
0,0.30721,0.26182,-0.99434,3.0,-59.5,5.8598,923.25,3
0,0.30721,0.26182,-0.99434,3.0,-61.0,1.6751,925.25,3
0,0.38928,0.2044,-0.98294,3.0,-58.0,1.2333,920.25,3
0,0.38928,0.2044,-0.98294,2.0,-47.5,3.8472,920.25,3
0,0.38928,0.2044,-0.98294,2.0,-53.5,1.0968,925.75,3
0,0.50654,0.15847,-0.93733,3.0,-60.5,5.0545,924.75,3
0,0.50654,0.15847,-0.93733,3.0,-59.5,6.1482,922.75,3
0,0.50654,0.15847,-0.93733,3.0,-60.0,5.5852,923.75,3
0,0.50654,0.15847,-0.93733,2.0,-51.0,1.919,923.75,3
0,0.15478,0.28478,-1.0628,2.0,-48.5,0.096641,921.25,3
0,0.15478,0.28478,-1.0628,2.0,-48.5,0.099709,921.25,3
0,0.30721,0.23885,-1.0286,3.0,-58.5,0.98175,920.75,3
0,0.30721,0.23885,-1.0286,2.0,-48.0,3.5236,920.75,3
0,0.15478,0.28478,-1.0514,3.0,-58.5,0.97254,920.75,3
0,0.15478,0.28478,-1.0514,2.0,-49.0,2.9115,921.75,3
0,0.15478,0.28478,-1.0514,2.0,-49.0,2.936,921.75,3
0,0.34238,0.21588,-0.99434,3.0,-59.0,0.41264,921.75,3
0,0.34238,0.21588,-0.99434,2.0,-49.5,2.62,922.25,3
0,0.18995,0.2733,-1.0628,3.0,-59.5,5.8705,923.25,3
0,0.18995,0.2733,-1.0628,3.0,-59.5,5.8751,923.25,3
0,0.27203,0.26182,-1.0172,2.0,-47.5,3.8626,920.25,3
0,0.1665,0.2733,-1.0742,3.0,-58.0,1.2502,920.25,3
0,0.52999,0.1355,-0.92593,2.0,-52.0,1.6858,924.25,3
0,0.52999,0.1355,-0.92593,3.0,-60.0,2.1844,924.25,3
0,0.1665,0.28478,-1.0628,3.0,-60.5,1.9113,924.75,3
0,0.1665,0.28478,-1.0628,2.0,-50.0,2.37,922.75,3
0,0.2134,0.28478,-1.04,3.0,-59.5,6.1298,922.75,3
0,0.2134,0.28478,-1.04,3.0,-59.5,2.436,923.75,3
0,0.2134,0.28478,-1.04,3.0,-59.0,0.66728,921.25,3
0,0.2134,0.28478,-1.04,2.0,-48.5,0.041417,921.25,3
0,0.2134,0.28478,-1.04,2.0,-48.5,0.052155,921.25,3
0,0.15478,0.28478,-1.0628,2.0,-48.0,3.4852,920.75,3
0,0.1665,0.2733,-1.0742,2.0,-49.5,2.8624,921.75,3
0,0.1665,0.2733,-1.0742,2.0,-49.0,2.8962,921.75,3
0,0.31893,0.23885,-1.0172,3.0,-59.5,0.40037,921.75,3
0,0.31893,0.23885,-1.0172,3.0,-59.5,0.13346,922.25,3
0,0.31893,0.23885,-1.0172,3.0,-59.5,0.13806,922.25,3
0,0.37756,0.2044,-0.97154,2.0,-50.5,2.1583,923.25,3
0,0.40101,0.16995,-0.98294,3.0,-61.0,1.6874,925.25,3
0,0.40101,0.16995,-0.98294,2.0,-47.0,3.8779,920.25,3
0,0.13132,0.2733,-1.0742,3.0,-58.5,1.2839,920.25,3
0,0.13132,0.2733,-1.0742,3.0,-61.5,1.4465,925.75,3
0,0.24858,0.2733,-1.0286,3.0,-60.5,5.3567,924.25,3
0,0.24858,0.2733,-1.0286,3.0,-60.5,1.9466,924.75,3
0,0.24858,0.2733,-1.0286,2.0,-50.0,2.4022,922.75,3
0,0.18995,0.2733,-1.0514,3.0,-59.5,6.1727,922.75,3
0,0.18995,0.2733,-1.0514,3.0,-59.5,5.6174,923.75,3
0,0.18995,0.2733,-1.0514,3.0,-59.5,5.6174,923.75,3
0,0.18995,0.2733,-1.0514,2.0,-48.5,0.087437,921.25,3
0,0.1665,0.2733,-1.0628,2.0,-48.5,0.084369,921.25,3
0,0.1665,0.2733,-1.0628,2.0,-48.0,3.5466,920.75,3
0,0.15478,0.2733,-1.0742,3.0,-58.0,1.014,920.75,3
0,0.15478,0.28478,-1.0628,2.0,-49.0,2.9391,921.75,3
0,0.17823,0.26182,-1.0628,2.0,-49.5,2.6507,922.25,3
0,0.43619,0.18143,-0.97154,2.0,-50.0,2.1752,923.25,3
0,0.43619,0.18143,-0.97154,2.0,-50.0,2.1905,923.25,3
0,0.43619,0.18143,-0.97154,2.0,-50.5,2.166,923.25,3
0,0.20168,0.29627,-1.0514,3.0,-59.5,5.8936,923.25,3
0,0.2603,0.26182,-1.04,2.0,-47.0,3.8871,920.25,3
0,0.17823,0.26182,-1.0742,2.0,-47.5,3.8825,920.25,3
0,0.17823,0.2733,-1.0628,3.0,-61.5,1.4603,925.75,3
0,0.17823,0.2733,-1.0628,3.0,-60.0,5.3567,924.25,3
0,0.17823,0.2733,-1.0628,2.0,-51.5,1.7119,924.25,3
0,0.17823,0.28478,-1.0628,2.0,-52.5,1.5033,924.75,3
0,0.20168,0.2733,-1.04,3.0,-59.5,6.1835,922.75,3
0,0.20168,0.2733,-1.04,3.0,-59.0,6.1804,922.75,3
0,0.20168,0.2733,-1.04,3.0,-60.0,5.6358,923.75,3
